Dir,Flgs,SrcAddr,DstAddr,Sport,Dport,SrcBytes,DstBytes,SrcLoad,DstLoad,SrcGap,DstGap,SIntPkt,DIntPkt,SIntPktAct,DIntPktAct,SrcJitter,DstJitter,sMaxPktSz,dMaxPktSz,sMinPktSz,dMinPktSz,Dur,Trans,TotPkts,TotBytes,Load,Loss,pLoss,pSrcLoss,pDstLoss,Rate,SrcMac,DstMac,Packet_num,Temp,SpO2,Pulse_Rate,SYS,DIA,Heart_rate,Resp_Rate,ST,Attack Category,Label
   ->, e        ,10.0.1.172,10.0.1.150,51552,1111,496,186,37926,12642,0,0,26.156334,2.299,0,0,33.884355,2.245,310,66,60,60,0.078469,1,7,682,50568,0,0,0,0,76.463,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9491,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51554,1111,496,186,78168,26056,0,0,12.690667,2.0435,0,0,15.100875,1.9315,310,66,60,60,0.038072,1,7,682,104224,0,0,0,0,157.596,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9492,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51556,1111,496,186,42747,14249,0,0,23.206334,2.4895,0,0,29.484078,2.3855,310,66,60,60,0.069619,1,7,682,56996,0,0,0,0,86.183,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9493,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51557,1111,496,186,77792,25931,0,0,12.752,2.745,0,0,14.397702,2.642,310,66,60,60,0.038256,1,7,682,103722,0,0,0,0,156.838,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9494,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51560,1111,496,186,75110,25037,0,0,13.207333,1.8155,0,0,16.252269,1.7675,310,66,60,60,0.039622,1,7,682,100146,0,0,0,0,151.431,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9495,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51564,1111,496,186,44866,14955,0,0,22.110334,1.913,0,0,28.713926,1.808,310,66,60,60,0.066331,1,7,682,59821,0,0,0,0,90.455,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9496,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51566,1111,496,186,44813,14938,0,0,22.136334,2.308,0,0,28.049205,2.254,310,66,60,60,0.066409,1,7,682,59751,0,0,0,0,90.349,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9497,26.9,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51567,1111,496,186,78607,26202,0,0,12.619667,2.808,0,0,14.146885,2.701,310,66,60,60,0.037859,1,7,682,104810,0,0,0,0,158.483,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9498,26.9,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51570,1111,496,186,43821,14607,0,0,22.637666,16.5645,0,0,16.024031,16.4585,310,66,60,60,0.067913,1,7,682,58428,0,0,0,0,88.348,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9499,26.9,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51574,1111,496,186,41267,13756,0,0,24.038666,3.4315,0,0,29.201687,3.3775,310,66,60,60,0.072116,1,7,682,55022,0,0,0,0,83.199,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9500,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51576,1111,496,186,42979,14326,0,0,23.081,2.3695,0,0,29.407734,2.3165,310,66,60,60,0.069243,1,7,682,57305,0,0,0,0,86.651,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9501,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51578,1111,496,186,38286,12762,0,0,25.91,2.878,0,0,32.75049,2.842,310,66,60,60,0.07773,1,7,682,51048,0,0,0,0,77.19,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9502,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51579,1111,496,186,167813,55938,0,0,5.911333,5.6835,0,0,1.626517,5.6225,310,66,60,60,0.017734,1,7,682,223751,0,0,0,0,338.333,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9503,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51588,1111,496,186,268422,89474,0,0,3.695667,2.1035,0,0,2.852409,2.0675,310,66,60,60,0.011087,1,7,682,357897,0,0,0,0,541.174,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9504,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51597,1111,496,186,270373,90124,0,0,3.669,2.117,0,0,2.837915,2.009,310,66,60,60,0.011007,1,7,682,360498,0,0,0,0,545.108,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9505,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51604,1111,496,186,230716,76905,0,0,4.299667,2.0385,0,0,3.642923,2.0315,310,66,60,60,0.012899,1,7,682,307621,0,0,0,0,465.152,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9506,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51611,1111,496,186,265999,88666,0,0,3.729333,2.1345,0,0,2.866351,2.0985,310,66,60,60,0.011188,1,7,682,354666,0,0,0,0,536.289,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9507,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51621,1111,496,186,188223,62741,0,0,5.270333,4.6075,0,0,1.378794,4.5085,310,66,60,60,0.015811,1,7,682,250965,0,0,0,0,379.483,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9508,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51628,1111,496,186,247649,82550,0,0,4.005667,3.0145,0,0,2.82762,2.9795,310,66,60,60,0.012017,1,7,682,330199,0,0,0,0,499.293,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9509,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51634,1111,496,186,253212,84404,0,0,3.917667,2.413,0,0,2.917714,2.379,310,66,60,60,0.011753,1,7,682,337616,0,0,0,0,510.508,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9510,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51639,1111,496,186,240291,80097,0,0,4.128333,2.7505,0,0,2.986418,2.7145,310,66,60,60,0.012385,1,7,682,320388,0,0,0,0,484.457,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9511,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51648,1111,496,186,240271,80090,0,0,4.128667,1.719,0,0,3.719066,1.684,310,66,60,60,0.012386,1,7,682,320362,0,0,0,0,484.418,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9512,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51656,1111,496,186,240991,80330,0,0,4.116333,2.2755,0,0,3.229656,2.2165,310,66,60,60,0.012349,1,7,682,321322,0,0,0,0,485.869,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9513,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51664,1111,496,186,260801,86934,0,0,3.803667,1.625,0,0,3.379468,1.606,310,66,60,60,0.011411,1,7,682,347735,0,0,0,0,525.808,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9514,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51673,1111,496,186,248975,82992,0,0,3.984333,2.5625,0,0,2.9112,2.5345,310,66,60,60,0.011953,1,7,682,331967,0,0,0,0,501.966,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9515,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51682,1111,496,186,267602,89201,0,0,3.707,2.1345,0,0,2.843792,2.1145,310,66,60,60,0.011121,1,7,682,356802,0,0,0,0,539.52,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9516,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51686,1111,496,186,200391,66797,0,0,4.950333,3.0175,0,0,3.708947,2.9135,310,66,60,60,0.014851,1,7,682,267187,0,0,0,0,404.013,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9517,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51692,1111,496,186,262596,87532,0,0,3.777667,2.21,0,0,2.875553,2.176,310,66,60,60,0.011333,1,7,682,350128,0,0,0,0,529.427,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9518,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51698,1111,496,186,288904,96301,0,0,3.433667,1.7085,0,0,2.8625,1.5965,310,66,60,60,0.010301,1,7,682,385205,0,0,0,0,582.468,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9519,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51706,1111,496,186,288736,96245,0,0,3.435667,2.218,0,0,2.522622,2.135,310,66,60,60,0.010307,1,7,682,384981,0,0,0,0,582.129,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9520,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51710,1111,496,186,255100,85033,0,0,3.888667,1.881,0,0,3.286097,1.781,310,66,60,60,0.011666,1,7,682,340134,0,0,0,0,514.315,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9521,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51716,1111,496,186,279358,93119,0,0,3.551,2.9145,0,0,2.511946,2.7175,310,66,60,60,0.010653,1,7,682,372477,0,0,0,0,563.222,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9522,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51721,1111,496,186,314588,104863,0,0,3.153333,1.7885,0,0,2.444504,1.7555,310,66,60,60,0.00946,1,7,682,419450,0,0,0,0,634.249,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9523,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51729,1111,496,186,185548,61849,0,0,5.346333,3.5555,0,0,3.859947,3.5495,310,66,60,60,0.016039,1,7,682,247397,0,0,0,0,374.088,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9524,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51734,1111,496,186,186548,62183,0,0,5.317667,3.046,0,0,4.082802,3.006,310,66,60,60,0.015953,1,7,682,248731,0,0,0,0,376.105,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9525,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51741,1111,496,186,253838,84613,0,0,3.908,2.379,0,0,2.921436,2.34,310,66,60,60,0.011724,1,7,682,338451,0,0,0,0,511.771,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9526,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51745,1111,496,186,281791,93930,0,0,3.520333,1.817,0,0,2.839819,1.8,310,66,60,60,0.010561,1,7,682,375722,0,0,0,0,568.128,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9527,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51781,1111,496,186,230269,76756,0,0,4.308,3.011,0,0,3.0718,2.975,310,66,60,60,0.012924,1,7,682,307026,0,0,0,0,464.253,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9528,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51785,1111,496,186,270447,90149,0,0,3.668,2.61,0,0,2.602329,2.574,310,66,60,60,0.011004,1,7,682,360596,0,0,0,0,545.256,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9529,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51791,1111,496,186,245221,81740,0,0,4.045333,2.6015,0,0,2.948641,2.5945,310,66,60,60,0.012136,1,7,682,326961,0,0,0,0,494.397,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9530,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51795,1111,496,186,212223,70741,0,0,4.674333,2.5345,0,0,3.708655,2.4985,310,66,60,60,0.014023,1,7,682,282964,0,0,0,0,427.868,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9531,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51803,1111,496,186,272278,90759,0,0,3.643333,2.048,0,0,2.826698,2.013,310,66,60,60,0.01093,1,7,682,363038,0,0,0,0,548.948,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9532,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51809,1111,496,186,45537,15179,0,0,21.784334,16.6145,0,0,15.404267,16.5805,310,66,60,60,0.065353,1,7,682,60716,0,0,0,0,91.809,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9533,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51810,1111,496,186,234997,78332,0,0,4.221333,2.122,0,0,3.453026,2.087,310,66,60,60,0.012664,1,7,682,313329,0,0,0,0,473.784,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9534,26.9,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51820,1111,496,186,260504,86835,0,0,3.808,2.318,0,0,2.731562,2.133,310,66,60,60,0.011424,1,7,682,347339,0,0,0,0,525.21,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9535,26.9,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51825,1111,496,186,222704,74235,0,0,4.454333,4.0815,0,0,3.342689,4.0235,310,66,60,60,0.013363,1,7,682,296939,0,0,0,0,449.001,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9536,26.9,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51831,1111,496,186,247197,82399,0,0,4.013,2.052,0,0,3.296035,1.948,310,66,60,60,0.012039,1,7,682,329595,0,0,0,0,498.38,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9537,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51837,1111,496,186,219728,73243,0,0,4.514667,2.9705,0,0,3.29076,2.8655,310,66,60,60,0.013544,1,7,682,292971,0,0,0,0,443.001,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9538,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51845,1111,496,186,263877,87959,0,0,3.759333,1.708,0,0,3.302943,1.605,310,66,60,60,0.011278,1,7,682,351835,0,0,0,0,532.009,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9539,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51858,1111,496,186,238328,79443,0,0,4.162333,2.835,0,0,2.808106,2.733,310,66,60,60,0.012487,1,7,682,317771,0,0,0,0,480.5,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9540,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51863,1111,496,186,272702,90901,0,0,3.637667,2.059,0,0,2.838385,2.021,310,66,60,60,0.010913,1,7,682,363603,0,0,0,0,549.803,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9541,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51869,1111,496,186,271137,90379,0,0,3.658667,2.0425,0,0,2.856515,2.0035,310,66,60,60,0.010976,1,7,682,361516,0,0,0,0,546.647,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9542,26.9,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51874,1111,496,186,153822,51274,0,0,6.449,6.005,0,0,1.251835,6,310,66,60,60,0.019347,1,7,682,205096,0,0,0,0,310.126,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9543,26.9,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51880,1111,496,186,42562,14187,0,0,23.307,18.1985,0,0,16.515141,18.1595,310,66,60,60,0.069921,1,7,682,56750,0,0,0,0,85.811,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9544,26.9,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51882,1111,496,186,262666,87555,0,0,3.776667,2.702,0,0,1.985204,2.664,310,66,60,60,0.01133,1,7,682,350221,0,0,0,0,529.568,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9545,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51892,1111,496,186,289044,96348,0,0,3.432,2.0505,0,0,2.595728,1.9915,310,66,60,60,0.010296,1,7,682,385392,0,0,0,0,582.751,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9546,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51899,1111,496,186,190562,63521,0,0,5.205667,3.0815,0,0,3.941805,3.0385,310,66,60,60,0.015617,1,7,682,254082,0,0,0,0,384.197,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9547,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51908,1111,496,186,216248,72083,0,0,4.587333,3.2665,0,0,3.262917,3.2355,310,66,60,60,0.013762,1,7,682,288330,0,0,0,0,435.983,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9548,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51915,1111,496,186,202670,67557,0,0,4.894667,2.871,0,0,3.711245,2.854,310,66,60,60,0.014684,1,7,682,270226,0,0,0,0,408.608,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9549,26.9,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51918,1111,496,186,97953,32651,0,0,10.127333,11.5465,0,0,9.570461,11.5045,310,66,60,60,0.030382,1,7,682,130604,0,0,0,0,197.485,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9550,26.9,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51928,1111,496,186,231559,77186,0,0,4.284,2.979,0,0,3.057395,2.898,310,66,60,60,0.012852,1,7,682,308746,0,0,0,0,466.853,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9551,26.9,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51934,1111,496,186,239614,79871,0,0,4.14,2.3075,0,0,3.228208,2.2725,310,66,60,60,0.01242,1,7,682,319485,0,0,0,0,483.092,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9552,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51938,1111,496,186,276683,92228,0,0,3.585333,2.42,0,0,2.586069,2.343,310,66,60,60,0.010756,1,7,682,368910,0,0,0,0,557.828,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9553,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51948,1111,496,186,274868,91623,0,0,3.609,2.4085,0,0,2.611835,2.3425,310,66,60,60,0.010827,1,7,682,366491,0,0,0,0,554.17,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9554,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51954,1111,496,186,210675,70225,0,0,4.708667,2.1425,0,0,4.066142,2.0785,310,66,60,60,0.014126,1,7,682,280900,0,0,0,0,424.749,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9555,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51962,1111,496,186,266547,88849,0,0,3.721667,2.4695,0,0,2.696093,2.4055,310,66,60,60,0.011165,1,7,682,355396,0,0,0,0,537.394,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9556,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51969,1111,496,186,257395,85798,0,0,3.854,2.3035,0,0,2.898397,2.2985,310,66,60,60,0.011562,1,7,682,343193,0,0,0,0,518.941,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9557,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51977,1111,496,186,230251,76750,0,0,4.308333,3.0455,0,0,3.063385,3.0395,310,66,60,60,0.012925,1,7,682,307002,0,0,0,0,464.217,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9558,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51985,1111,496,186,310939,103646,0,0,3.190333,1.963,0,0,2.400521,1.852,310,66,60,60,0.009571,1,7,682,414586,0,0,0,0,626.894,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9559,26.9,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51987,1111,496,186,252997,84332,0,0,3.921,2.405,0,0,2.949686,2.294,310,66,60,60,0.011763,1,7,682,337329,0,0,0,0,510.074,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9560,26.9,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,51997,1111,496,186,222938,74313,0,0,4.449667,2.713,0,0,3.315433,2.708,310,66,60,60,0.013349,1,7,682,297251,0,0,0,0,449.472,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9561,26.9,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,52002,1111,496,186,226450,75483,0,0,4.380667,2.268,0,0,3.541923,2.233,310,66,60,60,0.013142,1,7,682,301933,0,0,0,0,456.552,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9562,26.9,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,52010,1111,496,186,206323,68774,0,0,4.808,2.0845,0,0,4.243603,2.0495,310,66,60,60,0.014424,1,7,682,275097,0,0,0,0,415.973,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9563,26.9,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,52015,1111,496,186,249392,83131,0,0,3.977667,1.981,0,0,3.276727,1.947,310,66,60,60,0.011933,1,7,682,332523,0,0,0,0,502.807,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9564,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,52016,1111,496,186,187240,62413,0,0,5.298,1.877,0,0,5.118696,1.843,310,66,60,60,0.015894,1,7,682,249654,0,0,0,0,377.501,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9565,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,52028,1111,496,186,245727,81909,0,0,4.037,2.6,0,0,2.950613,2.565,310,66,60,60,0.012111,1,7,682,327636,0,0,0,0,495.417,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9566,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,52032,1111,496,186,135804,45268,0,0,7.304667,5.4875,0,0,5.010461,5.4305,310,66,60,60,0.021914,1,7,682,181071,0,0,0,0,273.798,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9567,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,52042,1111,496,186,268422,89474,0,0,3.695667,2.088,0,0,2.864877,2.047,310,66,60,60,0.011087,1,7,682,357897,0,0,0,0,541.174,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9568,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,52047,1111,496,186,246623,82208,0,0,4.022333,2.075,0,0,3.273757,2.069,310,66,60,60,0.012067,1,7,682,328831,0,0,0,0,497.224,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9569,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,52053,1111,496,186,239324,79775,0,0,4.145,1.7755,0,0,3.674693,1.7305,310,66,60,60,0.012435,1,7,682,319099,0,0,0,0,482.509,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9570,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,52057,1111,496,186,261857,87286,0,0,3.788333,1.853,0,0,2.983282,1.797,310,66,60,60,0.011365,1,7,682,349142,0,0,0,0,527.937,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9571,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,52067,1111,496,186,219809,73270,0,0,4.513,3.379,0,0,3.187128,3.345,310,66,60,60,0.013539,1,7,682,293079,0,0,0,0,443.164,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9572,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,52074,1111,496,186,288932,96311,0,0,3.433333,1.7285,0,0,2.848332,1.6215,310,66,60,60,0.0103,1,7,682,385243,0,0,0,0,582.524,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9573,26.8,99,72,142,72,71,26,0.36,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,52083,1111,496,186,260345,86782,0,0,3.810333,2.2715,0,0,2.88865,2.2045,310,66,60,60,0.011431,1,7,682,347126,0,0,0,0,524.888,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,9574,26.8,99,72,142,72,71,26,0.36,normal,0
